,index,CurrentClinicName1,CurrentClinicCity,CurrentClinicState,Year,TotCycles1,TotCycles2,TotCycles3,TotCycles4,TotSuccess1,TotSuccess2,TotSuccess3,TotSuccess4,ClinicNames
4341,4341,"REPRODUCTIVE PARTNERS-BEVERLY HILLS, REDONDO BEACH & WESTMINSTER",REDONDO BEACH,CALIFORNIA,2014.0,218.0,193.0,235.0,135.0,40.55,36.75,29.0,22.55,"REPRODUCTIVE PARTNERS-BEVERLY HILLS, REDONDO BEACH & WESTMINSTER REDONDO BEACH"
4342,4342,NORTHERN CALIFORNIA FERTILITY MEDICAL CENTER,ROSEVILLE,CALIFORNIA,2014.0,213.0,117.0,91.0,23.0,32.5,34.3,32.65,17.410714285714285,NORTHERN CALIFORNIA FERTILITY MEDICAL CENTER ROSEVILLE
4343,4343,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-SACRAMENTO,SACRAMENTO,CALIFORNIA,2014.0,177.0,101.0,58.0,21.0,53.3,41.75,31.38888888888889,22.22222222222222,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-FREMONT FREMONT
4344,4344,FERTILITY SPECIALISTS MEDICAL GROUP,SAN DIEGO,CALIFORNIA,2014.0,132.0,73.0,43.0,22.0,31.799999999999997,19.65,22.849999999999998,18.75,FERTILITY SPECIALISTS MEDICAL GROUP SAN DIEGO
4345,4345,NAVAL MEDICAL CENTER SAN DIEGO INFERTILITY,SAN DIEGO,CALIFORNIA,2014.0,116.0,36.0,48.0,4.0,41.85,41.25,31.2,0.0,NAVAL MEDICAL CENTER SAN DIEGO INFERTILITY CLINIC SAN DIEGO
4346,4346,SAN DIEGO FERTILITY CENTER,SAN DIEGO,CALIFORNIA,2014.0,191.0,114.0,105.0,64.0,34.849999999999994,28.299999999999997,18.0,12.726315789473684,REPRODUCTIVE PARTNERS FERTILITY CENTER-SAN DIEGO LA JOLLA
4347,4347,LAUREL FERTILITY CARE,SAN FRANCISCO,CALIFORNIA,2014.0,66.0,33.0,30.0,10.0,39.0,44.03846153846154,36.666666666666664,8.333333333333334,LAUREL FERTILITY CARE SAN FRANCISCO
4348,4348,PACIFIC FERTILITY CENTER,SAN FRANCISCO,CALIFORNIA,2014.0,198.0,204.0,206.0,83.0,39.599999999999994,32.4,27.950000000000003,28.65,PACIFIC FERTILITY CENTER SAN FRANCISCO
4349,4349,UCSF CENTER FOR REPRODUCTIVE HEALTH,SAN FRANCISCO,CALIFORNIA,2014.0,249.0,306.0,351.0,208.0,40.55,34.95,24.45,16.2,UCSF CENTER FOR REPRODUCTIVE HEALTH SAN FRANCISCO
4350,4350,PALO ALTO MEDICAL FOUNDATION FERTILITY PHYSICIANS OF NORTHERN CALIFORNIA,SAN JOSE,CALIFORNIA,2014.0,262.0,168.0,201.0,92.0,27.25,27.6,19.55,12.100000000000001,PALO ALTO MEDICAL FOUNDATION SAN JOSE
4351,4351,REPRODUCTIVE SCIENCE CENTER OF THE SAN FRANCISCO BAY AREA,SAN RAMON,CALIFORNIA,2014.0,361.0,250.0,225.0,107.0,46.400000000000006,43.05,29.75,24.65,REPRODUCTIVE SCIENCE CENTER OF THE SAN FRANCISCO BAY AREA SAN RAMON
4352,4352,"ADVANCED FERTILITY ASSOCIATES MEDICAL GROUP, INC.",SANTA ROSA,CALIFORNIA,2014.0,58.0,22.0,28.0,15.0,53.75,47.43589743589744,33.888888888888886,36.53846153846154,"ADVANCED FERTILITY ASSOCIATES MEDICAL GROUP, INC. SANTA ROSA"
4353,4353,FERTILITY AND SURGICAL ASSOCIATES OF CALIFORNIA,THOUSAND OAKS,CALIFORNIA,2014.0,222.0,108.0,115.0,64.0,39.1,40.33571428571429,23.95,26.3,FERTILITY AND SURGICAL ASSOCIATES OF CALIFORNIA THOUSAND OAKS
4354,4354,PACIFIC REPRODUCTIVE CENTER,TORRANCE,CALIFORNIA,2014.0,104.0,51.0,40.0,21.0,61.88333333333334,51.55,52.233333333333334,10.0,PACIFIC REPRODUCTIVE CENTER TORRANCE
4355,4355,UNIVERSITY FERTILITY CENTER,TORRANCE,CALIFORNIA,2014.0,66.0,51.0,42.0,33.0,41.75,26.91428571428571,29.05,18.135714285714286,UNIVERSITY FERTILITY CENTER TORRANCE
4356,4356,REPRODUCTIVE FERTILITY CENTER,WEST HOLLYWOOD,CALIFORNIA,2014.0,79.0,57.0,57.0,26.0,44.7,33.82352941176471,29.314285714285717,17.15,REPRODUCTIVE FERTILITY CENTER IRVINE
4357,4357,ADVANCED REPRODUCTIVE MEDICINE,AURORA,COLORADO,2014.0,69.0,26.0,15.0,3.0,45.5,45.0,33.035714285714285,0.0,ADVANCED REPRODUCTIVE MEDICINE DENVER
4358,4358,REPRODUCTIVE MEDICINE & FERTILITY CENTER,COLORADO SPRINGS,COLORADO,2014.0,99.0,27.0,14.0,1.0,30.799999999999997,27.272727272727273,29.166666666666668,0.0,REPRODUCTIVE FERTILITY CENTER IRVINE
4359,4359,COLORADO CENTER FOR REPRODUCTIVE MEDICINE,LONE TREE,COLORADO,2014.0,568.0,355.0,338.0,184.0,43.7,40.0,31.049999999999997,30.9,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4360,4360,ROCKY MOUNTAIN FERTILITY CENTER,PARKER,COLORADO,2014.0,55.0,19.0,4.0,2.0,42.5,22.5,12.5,100.0,ROCKY MOUNTAIN FERTILITY CENTER ENGLEWOOD
4361,4361,THE CENTER FOR ADVANCED REPRODUCTIVE SERVICES,FARMINGTON,CONNECTICUT,2014.0,517.0,237.0,235.0,65.0,51.45,38.6,33.0,30.776923076923076,CENTER FOR ADVANCED REPRODUCTIVE SERVICES FARMINGTON
4362,4362,"GREENWICH FERTILITY AND IVF CENTER, PC",GREENWICH,CONNECTICUT,2014.0,69.0,45.0,55.0,27.0,36.8,49.90263157894737,31.45,37.94117647058823,"GREENWICH FERTILITY AND IVF CENTER, PC GREENWICH"
4363,4363,YALE FERTILITY CENTER,NEW HAVEN,CONNECTICUT,2014.0,206.0,121.0,127.0,44.0,35.7,20.21666666666667,19.083333333333336,20.616666666666667,YALE FERTILITY CENTER NEW HAVEN
4364,4364,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT,NORWALK,CONNECTICUT,2014.0,329.0,196.0,168.0,57.0,40.6,33.7,28.3,15.0,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT NORWALK
4365,4365,NEW ENGLAND FERTILITY INSTITUTE,STAMFORD,CONNECTICUT,2014.0,84.0,47.0,54.0,23.0,30.6,14.7,32.71666666666667,4.35,NEW ENGLAND FERTILITY INSTITUTE STAMFORD
4366,4366,PARK AVENUE FERTILITY AND REPRODUCTIVE MEDICINE,TRUMBULL,CONNECTICUT,2014.0,82.0,34.0,29.0,25.0,45.2,26.686363636363637,46.78333333333333,0.0,PARK AVENUE FERTILITY AND REPRODUCTIVE MEDICINE TRUMBULL
4367,4367,REPRODUCTIVE ASSOCIATES OF DELAWARE,NEWARK,DELAWARE,2014.0,247.0,97.0,48.0,22.0,47.2,29.75,28.7,29.166666666666668,REPRODUCTIVE ASSOCIATES OF DELAWARE NEWARK
4368,4368,COLUMBIA FERTILITY ASSOCIATES,WASHINGTON,DISTRICT OF COLUMBIA,2014.0,168.0,102.0,141.0,91.0,29.1,17.45,15.65,6.821428571428571,COLUMBIA FERTILITY ASSOCIATES WASHINGTON
4369,4369,GEORGE WASHINGTON UNIVERSITY MEDICAL FACULTY ASSOCIATES,WASHINGTON,DISTRICT OF COLUMBIA,2014.0,56.0,60.0,59.0,29.0,25.239473684210523,26.75,20.15,7.1078431372549025,GEORGE WASHINGTON UNIVERSITY MEDICAL FACULTY ASSOCIATES WASHINGTON
4370,4370,UF HEALTH REPRODUCTIVE MEDICINE AT SPRINGHILL,GAINESVILLE,FLORIDA,2014.0,57.0,14.0,7.0,2.0,47.85,56.06060606060606,0.0,0.0,UF HEALTH REPRODUCTIVE MEDICINE AT SPRINGHILL GAINESVILLE
4371,4371,BROWN FERTILITY,JACKSONVILLE,FLORIDA,2014.0,195.0,114.0,65.0,30.0,30.5,18.8,11.45,5.0,BROWN FERTILITY JACKSONVILLE
4372,4372,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,JACKSONVILLE,FLORIDA,2014.0,312.0,123.0,86.0,35.0,34.7,36.95,22.799999999999997,15.471428571428572,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE JACKSONVILLE
4373,4373,JACKSONVILLE CENTER FOR REPRODUCTIVE MEDICINE,JACKSONVILLE,FLORIDA,2014.0,123.0,41.0,42.0,18.0,27.25,26.31111111111111,12.5,25.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4374,4374,IVF FLORIDA REPRODUCTIVE ASSOCIATES,MARGATE,FLORIDA,2014.0,390.0,213.0,171.0,76.0,36.5,29.75,28.0,8.827777777777778,IVF FLORIDA REPRODUCTIVE ASSOCIATES MARGATE
4375,4375,"FERTILITY & IVF CENTER OF MIAMI, INC.",MIAMI,FLORIDA,2014.0,145.0,86.0,77.0,40.0,33.7,32.75,28.650000000000002,16.114705882352943,"FERTILITY & IVF CENTER OF MIAMI, INC. MIAMI"
4376,4376,UNIVERSITY OF MIAMI INFERTILITY CENTER,MIAMI,FLORIDA,2014.0,72.0,48.0,35.0,12.0,40.2,33.785714285714285,6.45,13.636363636363637,UNIVERSITY OF MIAMI INFERTILITY CENTER MIAMI
4377,4377,"CENTER FOR REPRODUCTIVE MEDICINE, PA",ORLANDO,FLORIDA,2014.0,307.0,175.0,151.0,51.0,32.6,33.55,24.45,19.9,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4378,4378,"NEW LEADERS IN FERTILITY & ENDOCRINOLOGY, LLC",PENSACOLA,FLORIDA,2014.0,128.0,36.0,21.0,15.0,37.7,54.983333333333334,5.0,7.6923076923076925,"NEW LEADERS IN FERTILITY & ENDOCRINOLOGY, LLC PENSACOLA"
4379,4379,FERTILITY & GENETICS,PLANTATION,FLORIDA,2014.0,85.0,29.0,45.0,20.0,35.95,40.2,22.45,25.0,FERTILITY & GENETICS PLANTATION
4380,4380,SOUTH FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,SOUTH MIAMI,FLORIDA,2014.0,377.0,207.0,226.0,114.0,48.5,39.3,38.0,18.6,IVFMD/SOUTH FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE SOUTH MIAMI
4381,4381,THE REPRODUCTIVE MEDICINE GROUP,TAMPA,FLORIDA,2014.0,257.0,117.0,87.0,34.0,50.3,39.4,31.05,15.384615384615385,THE REPRODUCTIVE MEDICINE GROUP TAMPA
4382,4382,UNIVERSITY OF SOUTH FLORIDA IVF,TAMPA,FLORIDA,2014.0,107.0,43.0,44.0,18.0,38.900000000000006,41.66666666666667,37.88181818181818,32.142857142857146,UNIVERSITY OF SOUTH FLORIDA IVF TAMPA
4383,4383,FERTILITY CENTER OF ASSISTED REPRODUCTION & ENDOCRINOLOGY,WINTER PARK,FLORIDA,2014.0,77.0,40.0,43.0,10.0,45.95,38.72894736842105,35.0,0.0,FERTILITY CARE WINTER PARK
4384,4384,ATLANTA CENTER FOR REPRODUCTIVE MEDICINE,ATLANTA,GEORGIA,2014.0,438.0,160.0,118.0,46.0,43.7,40.75,32.8,12.733333333333334,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4385,4385,EMORY REPRODUCTIVE CENTER,ATLANTA,GEORGIA,2014.0,108.0,78.0,52.0,20.0,57.45,41.45,37.2,19.047619047619047,ATLANTA CENTER FOR REPRODUCTIVE MEDICINE ATLANTA
4386,4386,"GEORGIA REPRODUCTIVE SPECIALISTS, LLC",ATLANTA,GEORGIA,2014.0,146.0,74.0,75.0,23.0,37.8,36.95,34.1,42.76315789473684,"GEORGIA REPRODUCTIVE SPECIALISTS, LLC ATLANTA"
4387,4387,SERVY MASSEY FERTILITY INSTITUTE,AUGUSTA,GEORGIA,2014.0,111.0,57.0,42.0,15.0,33.45,35.0,13.6,28.846153846153847,SERVY FERTILITY INSTITUTE AUGUSTA
4388,4388,"COLUMBUS CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY, LLC",COLUMBUS,GEORGIA,2014.0,74.0,19.0,6.0,5.0,34.5,50.714285714285715,50.0,0.0,ARIZONA CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY TUCSON
4389,4389,REPRODUCTIVE BIOLOGY ASSOCIATES,SANDY SPRINGS,GEORGIA,2014.0,444.0,257.0,183.0,89.0,40.55,32.35,24.85,22.049999999999997,REPRODUCTIVE BIOLOGY ASSOCIATES ATLANTA
4390,4390,THE GEORGIA CENTER FOR REPRODUCTIVE MEDICINE,SAVANNAH,GEORGIA,2014.0,84.0,32.0,14.0,3.0,47.497058823529414,17.3,47.77777777777778,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4391,4391,ADVANCED REPRODUCTIVE CENTER OF HAWAII,HONOLULU,HAWAII,2014.0,50.0,39.0,43.0,21.0,43.2921052631579,39.583333333333336,28.41578947368421,15.441176470588236,ADVANCED REPRODUCTIVE CENTER OF HAWAII HONOLULU
4392,4392,IVF HAWAII,HONOLULU,HAWAII,2014.0,51.0,46.0,43.0,34.0,42.629411764705885,23.35,30.880769230769232,9.7,IVF HAWAII HONOLULU
4393,4393,PACIFIC IN VITRO FERTILIZATION INSTITUTE,HONOLULU,HAWAII,2014.0,79.0,56.0,79.0,34.0,40.1,36.32941176470588,26.549999999999997,21.7,PACIFIC IN VITRO FERTILIZATION INSTITUTE HONOLULU
4394,4394,TRIPLER ARMY MEDICAL CENTER IVF INSTITUTE,TRIPLER AMC,HAWAII,2014.0,51.0,16.0,17.0,3.0,46.483333333333334,25.0,62.5,25.0,TRIPLER ARMY MEDICAL CENTER IVF INSTITUTE TRIPLER AMC
4395,4395,IDAHO CENTER FOR REPRODUCTIVE MEDICINE,BOISE,IDAHO,2014.0,126.0,69.0,46.0,11.0,47.8,30.7,25.05,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4396,4396,RUSH-COPLEY CENTER FOR REPRODUCTIVE HEALTH,AURORA,ILLINOIS,2014.0,63.0,28.0,28.0,8.0,22.125,16.65,5.35,12.5,RUSH-COPLEY CENTER FOR REPRODUCTIVE HEALTH AURORA
4397,4397,CENTER FOR REPRODUCTIVE MEDICINE AND FERTILITY,CHICAGO,ILLINOIS,2014.0,79.0,48.0,40.0,7.0,30.4,28.31666666666667,16.732352941176472,33.333333333333336,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4398,4398,FERTILITY CENTERS OF ILLINOIS-RIVER NORTH IVF,CHICAGO,ILLINOIS,2014.0,800.0,415.0,374.0,202.0,45.1,36.9,27.1,20.65,FERTILITY CENTERS OF ILLINOIS-RIVER NORTH IVF CHICAGO
4399,4399,INSTITUTE FOR HUMAN REPRODUCTION (IHR),CHICAGO,ILLINOIS,2014.0,112.0,52.0,34.0,31.0,40.5,38.9,20.48611111111111,9.375,INSTITUTE FOR HUMAN REPRODUCTION (IHR) CHICAGO
4400,4400,NORTHWESTERN UNIVERSITY,CHICAGO,ILLINOIS,2014.0,345.0,163.0,127.0,74.0,42.65,38.150000000000006,25.9,18.55,NORTHWESTERN UNIVERSITY CHICAGO
4401,4401,UNIVERSITY OF ILLINOIS AT CHICAGO IVF PROGRAM,CHICAGO,ILLINOIS,2014.0,60.0,28.0,31.0,15.0,56.266666666666666,40.471428571428575,11.9,0.0,UNIVERSITY OF ILLINOIS AT CHICAGO IVF PROGRAM CHICAGO
4402,4402,WOMEN'S HEALTH CONSULTANTS,CHICAGO,ILLINOIS,2014.0,76.0,50.0,48.0,21.0,35.3,33.35,13.995454545454546,12.5,WOMEN'S HEALTH CONSULTANTS CHICAGO
4403,4403,CENTER FOR REPRODUCTIVE HEALTH/JOLIET IVF,CREST HILL,ILLINOIS,2014.0,95.0,27.0,16.0,5.0,30.6,21.764705882352942,14.285714285714286,12.5,CENTER FOR REPRODUCTIVE HEALTH/JOLIET IVF CREST HILL
4404,4404,MIDWEST FERTILITY CENTER,DOWNERS GROVE,ILLINOIS,2014.0,62.0,40.0,25.0,8.0,28.5,24.011111111111113,15.0,0.0,MIDWEST FERTILITY CENTER DOWNERS GROVE
4405,4405,"DAVIES FERTILITY & IVF SPECIALISTS, SC",GLENVIEW,ILLINOIS,2014.0,72.0,37.0,36.0,17.0,31.4,18.7,29.4,0.0,"DAVIES FERTILITY & IVF SPECIALISTS, SC GLENVIEW"
4406,4406,ADVANCED FERTILITY CENTER OF CHICAGO,GURNEE,ILLINOIS,2014.0,305.0,149.0,80.0,38.0,57.6,52.55,44.49736842105263,34.4,ADVANCED FERTILITY CENTER OF CHICAGO GURNEE
4407,4407,HIGHLAND PARK IVF CENTER DBA,HIGHLAND PARK,ILLINOIS,2014.0,546.0,315.0,270.0,144.0,38.55,38.3,26.85,17.0,FERTILITY CENTERS OF ILLINOIS-HIGHLAND PARK IVF CENTER HIGHLAND PARK
4408,4408,INVIA FERTILITY SPECIALISTS,HOFFMAN ESTATES,ILLINOIS,2014.0,288.0,95.0,63.0,26.0,41.1,35.75,36.57941176470588,2.15,INVIA FERTILITY SPECIALISTS HOFFMAN ESTATES
4409,4409,THE ADVANCED IVF INSTITUTE,NAPERVILLE,ILLINOIS,2014.0,227.0,109.0,92.0,36.0,42.25,30.7,21.46666666666667,3.05,THE ADVANCED IVF INSTITUTE NAPERVILLE
4410,4410,IVF1,NAPERVILLE,ILLINOIS,2014.0,147.0,82.0,49.0,26.0,52.75,39.75,33.9,25.0,IVF1 NAPERVILLE
4411,4411,REPRODUCTIVE MEDICINE INSTITUTE,OAK BROOK,ILLINOIS,2014.0,373.0,140.0,143.0,65.0,37.599999999999994,41.35,24.25,15.333333333333334,REPRODUCTIVE MEDICINE INSTITUTE OAK BROOK
4412,4412,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-CENTRAL ILLINOIS,PEORIA,ILLINOIS,2014.0,123.0,42.0,23.0,3.0,25.2,23.8,17.424242424242426,0.0,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
4413,4413,REPRODUCTIVE HEALTH AND FERTILITY CENTER,ROCKFORD,ILLINOIS,2014.0,73.0,47.0,15.0,7.0,32.3,15.963157894736842,15.0,14.285714285714286,REPRODUCTIVE FERTILITY CENTER IRVINE
4414,4414,CHICAGO IVF,SKOKIE,ILLINOIS,2014.0,253.0,119.0,89.0,37.0,30.9,16.15,16.78333333333333,14.7,CHICAGO IVF SKOKIE
4415,4415,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE FERTILITY AND IVF CENTER,SPRINGFIELD,ILLINOIS,2014.0,103.0,19.0,10.0,6.0,43.91666666666667,26.31578947368421,83.33333333333334,37.5,SOUTHERN ILLINOIS UNIVERSITY SCHOOL OF MEDICINE FERTILITY AND IVF CENTER SPRINGFIELD
4416,4416,MIDWEST FERTILITY SPECIALISTS,CARMEL,INDIANA,2014.0,351.0,106.0,65.0,15.0,39.900000000000006,32.45,28.2,3.8461538461538463,MIDWEST FERTILITY SPECIALISTS CARMEL
4417,4417,"ADVANCED REPRODUCTION INSTITUTE, LLC",EVANSVILLE,INDIANA,2014.0,78.0,19.0,19.0,2.0,36.05,18.452380952380953,27.840909090909093,0.0,"ADVANCED REPRODUCTION INSTITUTE, LLC EVANSVILLE"
4418,4418,COMMUNITY REPRODUCTIVE ENDOCRINOLOGY,INDIANAPOLIS,INDIANA,2014.0,81.0,24.0,17.0,10.0,44.71666666666667,39.07563025210084,68.75,5.0,COMMUNITY REPRODUCTIVE ENDOCRINOLOGY INDIANAPOLIS
4419,4419,"FAMILY BEGINNINGS, PC",INDIANAPOLIS,INDIANA,2014.0,71.0,28.0,10.0,5.0,23.75,16.685714285714287,20.833333333333336,10.0,"FAMILY BEGINNINGS, PC INDIANAPOLIS"
4420,4420,"JOHN C. JARRETT, II, MD",INDIANAPOLIS,INDIANA,2014.0,246.0,89.0,44.0,11.0,33.35,24.7,10.0,25.0,"JOHN C. JARRETT, II, MD INDIANAPOLIS"
4421,4421,REPRODUCTIVE CARE OF INDIANA,INDIANAPOLIS,INDIANA,2014.0,56.0,28.0,12.0,3.0,51.72272727272727,36.25,11.11111111111111,16.666666666666668,REPRODUCTIVE CARE OF INDIANA INDIANAPOLIS
4422,4422,BOSTON IVF AT THE WOMEN'S HOSPITAL,NEWBURGH,INDIANA,2014.0,113.0,22.0,8.0,13.0,35.2,45.23809523809524,8.333333333333334,25.0,BOSTON IVF AT THE WOMEN'S HOSPITAL NEWBURGH
4423,4423,"MID-IOWA FERTILITY, PC",CLIVE,IOWA,2014.0,280.0,79.0,40.0,4.0,49.25,44.3,32.80555555555556,25.0,"MID-IOWA FERTILITY, PC CLIVE"
4424,4424,UNIVERSITY OF IOWA HOSPITALS AND CLINICS,IOWA CITY,IOWA,2014.0,308.0,109.0,75.0,40.0,50.0,45.05,33.900000000000006,15.683333333333334,UNIVERSITY OF IOWA HOSPITALS AND CLINICS IOWA CITY
4425,4425,"MIDWEST REPRODUCTIVE CENTER, PA",OLATHE,KANSAS,2014.0,138.0,61.0,25.0,13.0,28.3,23.3,5.2631578947368425,5.555555555555555,"MIDWEST REPRODUCTIVE CENTER, PA OLATHE"
4426,4426,CENTER FOR ADVANCED REPRODUCTIVE MEDICINE,OVERLAND PARK,KANSAS,2014.0,295.0,70.0,56.0,9.0,32.75,27.0,32.4,12.5,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4427,4427,REPRODUCTIVE RESOURCE CENTER OF GREATER KANSAS CITY,OVERLAND PARK,KANSAS,2014.0,169.0,40.0,27.0,13.0,49.099999999999994,46.811764705882354,27.77777777777778,25.0,REPRODUCTIVE RESOURCE CENTER OF GREATER KANSAS CITY OVERLAND PARK
4428,4428,THE CENTER FOR REPRODUCTIVE MEDICINE,WICHITA,KANSAS,2014.0,131.0,36.0,24.0,5.0,38.1,39.31888544891641,27.73109243697479,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4429,4429,BLUEGRASS FERTILITY CENTER,LEXINGTON,KENTUCKY,2014.0,112.0,30.0,19.0,15.0,30.05,17.3,29.166666666666668,3.8461538461538463,BLUEGRASS FERTILITY CENTER LEXINGTON
4430,4430,FERTILITY AND ENDOCRINE ASSOCIATES,LOUISVILLE,KENTUCKY,2014.0,90.0,33.0,22.0,4.0,16.85,20.155555555555555,27.272727272727273,16.666666666666668,FERTILITY AND ENDOCRINE ASSOCIATES LOUISVILLE
4431,4431,UNIVERSITY OF LOUISVILLE PHYSICIANS OB/GYN & WOMEN'S HEALTH FERTILITY CENTER,LOUISVILLE,KENTUCKY,2014.0,73.0,24.0,14.0,1.0,31.6,37.77777777777778,45.0,0.0,UNIVERSITY OF LOUISVILLE PHYSICIANS OB/GYN & WOMEN'S HEALTH FERTILITY CENTER LOUISVILLE
4432,4432,A WOMAN'S CENTER FOR REPRODUCTIVE MEDICINE,BATON ROUGE,LOUISIANA,2014.0,58.0,9.0,14.0,4.0,37.70263157894737,0.0,14.285714285714286,12.5,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4433,4433,FERTILITY AND WOMEN'S HEALTH CENTER OF LOUISIANA,LAFAYETTE,LOUISIANA,2014.0,119.0,14.0,19.0,7.0,37.5,46.96969696969697,3.5714285714285716,16.666666666666668,FERTILITY AND WOMEN'S HEALTH CENTER OF LOUISIANA LAFAYETTE
4434,4434,FERTILITY INSTITUTE OF NEW ORLEANS,MANDEVILLE,LOUISIANA,2014.0,282.0,113.0,70.0,37.0,38.4,30.549999999999997,18.05,11.583333333333334,FERTILITY INSTITUTE OF NEW ORLEANS MANDEVILLE
4435,4435,AUDUBON FERTILITY & REPRODUCTIVE MEDICINE,NEW ORLEANS,LOUISIANA,2014.0,70.0,20.0,13.0,9.0,45.25,47.252747252747255,32.5,16.666666666666668,AUDUBON FERTILITY NEW ORLEANS
4436,4436,ARKLATEX FERTILITY AND REPRODUCTIVE MEDICINE,SHREVEPORT,LOUISIANA,2014.0,75.0,26.0,20.0,10.0,67.24444444444444,45.138888888888886,18.75,5.555555555555555,ARKLATEX FERTILITY AND REPRODUCTIVE MEDICINE SHREVEPORT
4437,4437,"BOSTON IVF, THE MAINE CENTER",SOUTH PORTLAND,MAINE,2014.0,144.0,70.0,64.0,10.0,30.75,26.65,26.1,5.555555555555555,"BOSTON IVF, LLC THE MAINE CENTER SOUTH PORTLAND"
4438,4438,"THE A.R.T. INSTITUTE OF WASHINGTON, INC.",BETHESDA,MARYLAND,2014.0,303.0,108.0,93.0,35.0,42.4,42.35,28.9,32.6,"THE A.R.T. INSTITUTE OF WASHINGTON, INC. BETHESDA"
4439,4439,JOHNS HOPKINS FERTILITY CENTER,LUTHERVILLE,MARYLAND,2014.0,132.0,80.0,75.0,40.0,35.7,39.95,34.45,14.05,JOHNS HOPKINS FERTILITY CENTER LUTHERVILLE
4440,4440,SHADY GROVE FERTILITY REPRODUCTIVE SCIENCE CENTER,ROCKVILLE,MARYLAND,2014.0,2080.0,1256.0,1138.0,507.0,44.15,39.150000000000006,29.25,22.8,REPRODUCTIVE FERTILITY CENTER IRVINE
4441,4441,FERTILITY CENTER OF MARYLAND,TOWSON,MARYLAND,2014.0,156.0,72.0,46.0,23.0,36.7,32.82058823529412,29.166666666666668,6.8,FERTILITY CENTER OF MARYLAND TOWSON
4442,4442,SHADY GROVE FERTILITY RSC-TOWSON,TOWSON,MARYLAND,2014.0,683.0,303.0,209.0,96.0,47.5,40.3,29.95,18.45,SHADY GROVE FERTILITY-TOWSON TOWSON
4443,4443,BRIGHAM AND WOMEN'S HOSPITAL CENTER FOR ASSISTED REPRODUCTIVE TECHNOLOGY,BOSTON,MASSACHUSETTS,2014.0,583.0,393.0,427.0,226.0,43.3,43.7,26.75,13.15,BRIGHAM AND WOMEN'S HOSPITAL CENTER FOR ASSISTED REPRODUCTIVE TECHNOLOGY BOSTON
4444,4444,MASSACHUSETTS GENERAL HOSPITAL FERTILITY CENTER,BOSTON,MASSACHUSETTS,2014.0,271.0,192.0,142.0,84.0,54.849999999999994,40.55,32.349999999999994,18.85,MASSACHUSETTS GENERAL HOSPITAL FERTILITY CENTER BOSTON
4445,4445,"FERTILITY SOLUTIONS, PC DBA",DEDHAM,MASSACHUSETTS,2014.0,238.0,129.0,103.0,52.0,39.45,36.3,26.700000000000003,19.75,"FERTILITY SOLUTIONS, PC DEDHAM"
4446,4446,REPRODUCTIVE SCIENCE CENTER,LEXINGTON,MASSACHUSETTS,2014.0,1079.0,551.0,468.0,206.0,43.75,40.1,34.05,19.7,REPRODUCTIVE SCIENCE CENTER LEXINGTON
4447,4447,"FERTILITY CENTERS OF NEW ENGLAND, INC.",READING,MASSACHUSETTS,2014.0,414.0,193.0,172.0,72.0,45.65,48.15,29.200000000000003,27.225,"FERTILITY CENTERS OF NEW ENGLAND, INC. READING"
4448,4448,BAYSTATE REPRODUCTIVE MEDICINE,SPRINGFIELD,MASSACHUSETTS,2014.0,243.0,122.0,83.0,48.0,40.5,33.95,31.0,22.21666666666667,BAYSTATE REPRODUCTIVE MEDICINE SPRINGFIELD
4449,4449,"CARDONE REPRODUCTIVE MEDICINE AND INFERTILITY, LLC",STONEHAM,MASSACHUSETTS,2014.0,55.0,44.0,39.0,31.0,35.4,27.1,27.678571428571427,21.9,"CARDONE REPRODUCTIVE MEDICINE AND INFERTILITY, LLC STONEHAM"
4450,4450,BOSTON IVF,WALTHAM,MASSACHUSETTS,2014.0,795.0,555.0,478.0,281.0,38.8,33.2,28.3,18.75,"BOSTON IVF, LLC WALTHAM"
