,Unnamed: 0,Reviews_by_sentence,Clinic,Ratings,clean_answers,Topics
4856,4857,  I like realistic expectations and matter of fact data,Reproductive Medicine Associates of New Jersey RMANJ,5,like realistic expectation matter fact data,Protocols
4857,4858,"  I love that this place is crowded- have you seen their success rates, no wonder?!  I knew right after meeting with Dr Dougherty that I was in good hands and have trusted everything they have told me",Reproductive Medicine Associates of New Jersey RMANJ,5,love place crowd see success rates no wonder ?! know right meeting dr dougherty good hands trust everything tell,Clinic
4858,4859,  I met with the nutritionist in the office and this was my only gripe- I didn't agree with some of what she was saying,Reproductive Medicine Associates of New Jersey RMANJ,5,meet nutritionist office gripe not agree saying,Doctor
4859,4860,  I took half of her suggestions and had success with input from another professional,Reproductive Medicine Associates of New Jersey RMANJ,5,take half suggestion success input another professional,Doctor
4860,4861,  The convenience of morning bloodwork/ultrasounds allowed me to never be late for work,Reproductive Medicine Associates of New Jersey RMANJ,5,convenience morning bloodwork ultrasound allow never late work,Clinic
4861,4862,"  My nurse, Patrice always called with whatever the blood results were and the next step",Reproductive Medicine Associates of New Jersey RMANJ,5,nurse patrice always call whatever blood result next step,Nurse
4862,4863,  I'm not sure why the one reviewer was surprised at a message being left- you were allowed to choose whether or not to have messages left (regardless of their news),Reproductive Medicine Associates of New Jersey RMANJ,5,' not sure one reviewer surprise message left allow choose whether not message left regardless news,Advice
4863,4864,  She was the one who called me after many months to deliver the good news as well and I will be forever grateful for her professionalism and directness,Reproductive Medicine Associates of New Jersey RMANJ,5,one call many month deliver good news well forever grateful professionalism directness,Nurse
4864,4865,   I had a traumatic egg retrieval (a cyst burst and blood pooled in my abdomen- SOOO painful!!)  At first the nurse told me it was okay to be uncomfortable but she also sprang into action when I told her it was comfort it was pain,Reproductive Medicine Associates of New Jersey RMANJ,5,traumatic egg retrieval cyst burst blood pool abdomen sooo painful !!) first nurse tell okay uncomfortable also spring action tell comfort pain,Doctor
4865,4866,"  The doctor and anesthesiologist attended to me right away, got me comfortable and got my eggs out",Reproductive Medicine Associates of New Jersey RMANJ,5,doctor anesthesiologist attend right away get comfortable get eggs,Doctor
4866,4867,  My specific doctor also called me later that day to check up on me as well as the following day,Reproductive Medicine Associates of New Jersey RMANJ,5,specific doctor also call later day check well following day,Clinic
4867,4868,  This place is amazing and I will be forever grateful to them,Reproductive Medicine Associates of New Jersey RMANJ,5,place amaze forever grateful,Clinic
4868,4869,"  In short- if you want someone to hold your hand,  blow smoke up your ass and beat around the bush- just keep trying on your own",Reproductive Medicine Associates of New Jersey RMANJ,5,short want someone hold hand blow smoke ass beat around bush keep try,Advice
4869,4870,  You have to trust that their treatment plan is individualized to you based on their recommendations,Reproductive Medicine Associates of New Jersey RMANJ,5,trust treatment plan individualize base recommendation,Clinic
4870,4871,  This is NOT a waste of money or time if you are realistic,Reproductive Medicine Associates of New Jersey RMANJ,5,not waste money time realistic,Advice
4871,4872,"  As much as I wish it was a perfect happy outcome for everyone, it's not",Reproductive Medicine Associates of New Jersey RMANJ,5,much wish perfect happy outcome everyone not,Advice
4872,4873,  You can't blame everyone who's trying to help,Reproductive Medicine Associates of New Jersey RMANJ,5,cannot blame everyone try help,Advice
4873,4874, it's called the  RMANJ will help you along that path,Reproductive Medicine Associates of New Jersey RMANJ,5,call rmanj help along path,Advice
4874,4875,  Good vibes to all the want to be moms and dads!,Reproductive Medicine Associates of New Jersey RMANJ,5,good vibes want mom dad,Nurse
4875,4876,Absolutely terrible they caused a nightmare situation that has caused me to be depressed and anxious stay away from this fertility factory if you don't want to end up in a psych ward,Reproductive Medicine Associates of New Jersey RMANJ,5,absolutely terrible cause nightmare situation cause depress anxious stay away fertility factory not want end psych ward,Clinic
4876,4877,My husband and I want to thank RMA for their services,Reproductive Medicine Associates of New Jersey RMANJ,5,husband want thank rma services,Cost
4877,4878, They are very knowledgeable and they know what they are doing,Reproductive Medicine Associates of New Jersey RMANJ,5,knowledgeable know,Clinic
4878,4879," Their staff, doctors and nurses are very cordial",Reproductive Medicine Associates of New Jersey RMANJ,5,staff doctor nurse cordial,Clinic
4879,4880, I developed several complications couple of times,Reproductive Medicine Associates of New Jersey RMANJ,5,develop several complication couple times,Protocols
4880,4881, But they were always available to me and helped me with care,Reproductive Medicine Associates of New Jersey RMANJ,5,always available help care,Clinic
4881,4882," Especially, My nurse, Lynette and My doctor Dr Shastri are two angels",Reproductive Medicine Associates of New Jersey RMANJ,5,especially nurse lynette doctor dr shastri two angel,Nurse
4882,4883, They took utmost care of me,Reproductive Medicine Associates of New Jersey RMANJ,5,take utmost care,Clinic
4883,4884, What happens in our life is destiny,Reproductive Medicine Associates of New Jersey RMANJ,5,happen life destiny,Advice
4884,4885, We can't blame a center,Reproductive Medicine Associates of New Jersey RMANJ,5,cannot blame center,Protocols
4885,4886," As long as they are doing everything in their capacity, we shouldbe thankful to them",Reproductive Medicine Associates of New Jersey RMANJ,5,long everything capacity shouldbe thankful,Clinic
4886,4887," Only downside, if at all, we faced, is- The finance department",Reproductive Medicine Associates of New Jersey RMANJ,5,downside face finance department,Cost
4887,4888, The staff if very cordial,Reproductive Medicine Associates of New Jersey RMANJ,5,staff cordial,Clinic
4888,4889, But we expected a detailing of billing and more explanation,Reproductive Medicine Associates of New Jersey RMANJ,5,expect detailing billing explanation,Advice
4889,4890," Also, there is some lack of communication between our insurance company and finance department",Reproductive Medicine Associates of New Jersey RMANJ,5,also lack communication insurance company finance department,Cost
4890,4891, Everything is sorted now,Reproductive Medicine Associates of New Jersey RMANJ,5,everything sort,Cost
4891,4892, Our heartful thanks to the everyone from this place,Reproductive Medicine Associates of New Jersey RMANJ,5,heartful thanks everyone place,Clinic
4892,4893,What a waste of $30k,Reproductive Medicine Associates of New Jersey RMANJ,5,waste $ 30k,Advice
4893,4894,  Spent months waiting in line for everything from blood draws to saline sonograms,Reproductive Medicine Associates of New Jersey RMANJ,5,spend month waiting line everything blood draw saline sonogram,Clinic
4894,4895,"  When it's all said and done I missed way more days of work than I planned because of RMA overbooking and I having literally nothing to show for it except a lower life savings and a casual doctor recommendation to ""try again"" like I was sampling ice cream at frickin' Baskin Robbins!  Nope",Reproductive Medicine Associates of New Jersey RMANJ,5,say do miss way days work plan rma overbooking literally nothing show except lower life savings casual doctor recommendation try like sampling ice cream frickin ' baskin robbins nope,Doctor
4895,4896,  Pick a less crowded clinic and get better care,Reproductive Medicine Associates of New Jersey RMANJ,5,pick le crowd clinic get better care,Clinic
4896,4897,  I did and I wish I knew this from the start,Reproductive Medicine Associates of New Jersey RMANJ,5,wish know start,Protocols
4897,4898,My wife came home sobbing from her first (and only) appointment with these people,Reproductive Medicine Associates of New Jersey RMANJ,5,wife come home sobbing first appointment people,Clinic
4898,4899,  They tried to convince her that she was too old to conceive naturally and that she absolutely 100% needed to start on IVF immediately,Reproductive Medicine Associates of New Jersey RMANJ,5,try convince old conceive naturally absolutely 100 % need start ivf immediately,Protocols
4899,4900,  They tried to convince her that at 37 she was already too broken,Reproductive Medicine Associates of New Jersey RMANJ,5,try convince 37 already break,Nurse
4900,4901,  They were completely uninterested in talking about other less invasive fertility treatments,Reproductive Medicine Associates of New Jersey RMANJ,5,completely uninterested talking le invasive fertility treatment,Cost
4901,4902,  It was totally clear that RMA is just a high-pressure boiler room selling IVF and preying on women's fears,Reproductive Medicine Associates of New Jersey RMANJ,5,totally clear rma high pressure boiler room selling ivf prey woman ' fear,Clinic
4902,4903,"It was wonderful experience, I would do it again",Reproductive Medicine Associates of New Jersey RMANJ,1,wonderful experience would,Advice
4903,4904," Had procedure at RMA Somerset surgical office, Nurse Josephine was prompt, explained post instructions",Reproductive Medicine Associates of New Jersey RMANJ,1,procedure rma somerset surgical office nurse josephine prompt explain post instructions,Nurse
4904,4905," Anistologyst did a great job, I was ready to go as soon as I opened my eyes",Reproductive Medicine Associates of New Jersey RMANJ,1,anistologyst great job ready go soon open eyes,Clinic
4905,4906, Dr Eli Rybak is Friendly and caring,Reproductive Medicine Associates of New Jersey RMANJ,1,dr eli rybak friendly caring,Advice
4906,4907, This Place is wonderful,Reproductive Medicine Associates of New Jersey RMANJ,1,place wonderful,Clinic
4907,4908,Do your research before starting treatment with RMANJ,Reproductive Medicine Associates of New Jersey RMANJ,5,research starting treatment rmanj,Advice
4908,4909,"  I personally did not have good experience, nurse was good but their doctors, staff, financial coordinators not good",Reproductive Medicine Associates of New Jersey RMANJ,5,personally not good experience nurse good doctor staff financial coordinator not good,Clinic
4909,4910,  They have too many patients and u are treated as a number,Reproductive Medicine Associates of New Jersey RMANJ,5,many patient u treat number,Clinic
4910,4911," long waits during monitoring, no personal care, and they do not have individual treatment plan for sure!",Reproductive Medicine Associates of New Jersey RMANJ,5,long wait monitoring no personal care not individual treatment plan sure,Clinic
4911,4912,My husband & I used RMA in Englewood for three rounds of artificial insemination (aka IUI),Reproductive Medicine Associates of New Jersey RMANJ,5,husband & use rma englewood three round artificial insemination aka iui,Protocols
4912,4913," Our goal was to go to IVF, however, the doctors would never let us because I didn't produce enough follicles",Reproductive Medicine Associates of New Jersey RMANJ,5,goal go ivf however doctor would never let us not produce enough follicle,Protocols
4913,4914, I told them from the very beginning that I wanted to try IVF no matter what because I know IUI does not work for our situation,Reproductive Medicine Associates of New Jersey RMANJ,5,tell beginning want try ivf no matter know iui not work situation,Protocols
4914,4915," They said okay, as long as I have 2-3 follicles showing",Reproductive Medicine Associates of New Jersey RMANJ,5,say okay long 2 3 follicle showing,Protocols
4915,4916, I had two follicles showing and they still refused to move to IVF,Reproductive Medicine Associates of New Jersey RMANJ,5,two follicle showing still refuse move ivf,Protocols
4916,4917, The doctors were very nice and very convincing that they only wanted the best for me,Reproductive Medicine Associates of New Jersey RMANJ,5,doctor nice convince want best,Clinic
4917,4918, I truly believe that they saw me as a person that would not succeed with IVF and it would hurt their statistics,Reproductive Medicine Associates of New Jersey RMANJ,5,truly believe saw person would not succeed ivf would hurt statistics,Protocols
4918,4919, They just kept telling us that our chances of conceiving via IVF were really low and that we would waste our money trying,Reproductive Medicine Associates of New Jersey RMANJ,5,keep telling us chance conceive via ivf really low would waste money try,Protocols
4919,4920,   To make a very long story short,Reproductive Medicine Associates of New Jersey RMANJ,5,make long story short,Advice
4920,4921,I switched to another doctor at another fertility center (Dr Nasseri at Valley Fertility Center) They listened to what I wanted,Reproductive Medicine Associates of New Jersey RMANJ,5,switch another doctor another fertility center dr nasseri valley fertility center listen want,Clinic
4921,4922," We ended up doing IVF and now we have two very healthy baby girls! If we had stayed with RMA, we would never have been blessed with our two little angels",Reproductive Medicine Associates of New Jersey RMANJ,5,end ivf two healthy baby girl stay rma would never bless two little angel,Protocols
4922,4923, I would give them no stars if it was an option,Reproductive Medicine Associates of New Jersey RMANJ,5,would give no star option,Advice
4923,4924,I'll be having my baby any day now! Thank you so much to Dr Shastri!!! Christine Helbo was my nurse and I spoke to her prob everyday and I think she got sick of me asking questions,Reproductive Medicine Associates of New Jersey RMANJ,5,' baby day thank much dr shastri !!! christine helbo nurse spoke prob everyday think get sick asking question,Nurse
4924,4925,but she always called back and helped me out and answered any questions that I've had,Reproductive Medicine Associates of New Jersey RMANJ,5,always call back help answer question ',Nurse
4925,4926, I've had problems staying pregnant and it turned out that I definitely needed to do IVF in order to have a healthy baby,Reproductive Medicine Associates of New Jersey RMANJ,5,' problem stay pregnant turn definitely need ivf order healthy baby,Protocols
4926,4927," I was 38 when I first went in, now I'm 39 when I'll be giving birth",Reproductive Medicine Associates of New Jersey RMANJ,5,38 first go ' 39 ' giving birth,Protocols
4927,4928," It stuck the first time! It doesn't matter on the age, it matters on the person",Reproductive Medicine Associates of New Jersey RMANJ,5,stick first time not matter age matter person,Protocols
4928,4929," The entire process was very tiring, taking shots in your stomach and giving blood almost every other day and popping pills and having my husband put a needle in my back every night for months was definitely draining",Reproductive Medicine Associates of New Jersey RMANJ,5,entire process tire taking shot stomach giving blood almost every day popping pill husband put needle back every night month definitely drain,Protocols
4929,4930, But worth it :) we got lucky with the first batch of eggs they took out of me,Reproductive Medicine Associates of New Jersey RMANJ,5,worth :) get lucky first batch eggs take,Protocols
4930,4931,they took out 23 eggs (which is a lot) and when fertilized only 2 of those eggs were good,Reproductive Medicine Associates of New Jersey RMANJ,5,take 23 eggs lot fertilize 2 eggs good,Protocols
4931,4932, I suggest you definitely pay the extra $$$ on getting the eggs tested or there's a good chance you will have a miscarriage and have to go through the entire ordeal over which sucks,Reproductive Medicine Associates of New Jersey RMANJ,5,suggest definitely pay extra $$$ getting eggs test good chance miscarriage go entire ordeal suck,Advice
4932,4933, We still have another boy embryo waiting for us when or if we're ever ready for another child,Reproductive Medicine Associates of New Jersey RMANJ,5,still another boy embryo waiting us ever ready another child,Protocols
4933,4934, If you have any questions please contact me and I'll let you know what I went through :),Reproductive Medicine Associates of New Jersey RMANJ,5,question please contact ' let know go :),Advice
4934,4935,I would never recommend RMA to anyone! You are just another patient on a conveyor belt to them,Reproductive Medicine Associates of New Jersey RMANJ,5,would never recommend rma anyone another patient conveyor belt,Clinic
4935,4936, They don't listen to your input and want to do everything their way,Reproductive Medicine Associates of New Jersey RMANJ,5,not listen input want everything way,Advice
4936,4937, They merged with IVFNJ and I had a better time dealing with them,Reproductive Medicine Associates of New Jersey RMANJ,5,merge ivfnj better time dealing,Protocols
4937,4938, You really are just a number to them,Reproductive Medicine Associates of New Jersey RMANJ,5,really number,Clinic
4938,4939, I would advise you to go to a smaller clinic where you are treated like a human being,Reproductive Medicine Associates of New Jersey RMANJ,5,would advise go smaller clinic treat like human,Clinic
4939,4940, All the money that is spent there they should have more respect for their patients,Reproductive Medicine Associates of New Jersey RMANJ,5,money spend respect patient,Clinic
4940,4941, I can't wait to be done with them,Reproductive Medicine Associates of New Jersey RMANJ,5,cannot wait do,Advice
4941,4942,They misdiagnosed me and performed a surgery I did not need,Reproductive Medicine Associates of New Jersey RMANJ,5,misdiagnosed perform surgery not need,Protocols
4942,4943, Never acknowledged their mistake,Reproductive Medicine Associates of New Jersey RMANJ,5,never acknowledge mistake,Clinic
4943,4944, Now they are trying again to upsell me the IVF,Reproductive Medicine Associates of New Jersey RMANJ,5,try upsell ivf,Clinic
4944,4945, They only care for money,Reproductive Medicine Associates of New Jersey RMANJ,5,care money,Cost
4945,4946,"Note: I have 250 unit of Gonal-F that is useless for me now, if anyone needs plz feel free to contact",Reproductive Medicine Associates of New Jersey RMANJ,5,note : 250 unit gonal f useless anyone need plz feel free contact,Advice
4946,4947," I live in NJ, PiscatawayHi, I am not writing the review out of frustration, it's just a feedback",Reproductive Medicine Associates of New Jersey RMANJ,5,live nj piscatawayhi not writing review frustration feedback,Advice
4947,4948," My first attempt with IUI failed, in the second attempt I was monitored regularly I mean regularly***  by DrShastri but my cycle was cancelled despite of good sized follicles yet too many and secondly because of high estrogen level, they overdosed me",Reproductive Medicine Associates of New Jersey RMANJ,5,first attempt iui fail second attempt monitor regularly mean regularly *** drshastri cycle cancel despite good size follicle yet many secondly high estrogen level overdose,Protocols
4948,4949, They are at fault and spending $50 co-pay on everyday ultra sound is no joke besides the emotional torture that resulted in simply cancelling my cycle worrying about multiple pregnancy,Reproductive Medicine Associates of New Jersey RMANJ,5,fault spending $ 50 co pay everyday ultra sound no joke besides emotional torture result simply cancel cycle worrying multiple pregnancy,Clinic
4949,4950, it's simply frustrating! I should have listened my husband and not buy another 300 units of Gonal-F as my estrogen level was already high but my dr still wanted me to take a 50unit dose,Reproductive Medicine Associates of New Jersey RMANJ,5,simply frustrate listen husband not buy another 300 unit gonal f estrogen level already high dr still want take 50unit dose,Protocols
4950,4951, I don't know what on Earth they were thinking!,Reproductive Medicine Associates of New Jersey RMANJ,5,not know earth thinking,Clinic
4951,4952,The place if horrible,Reproductive Medicine Associates of New Jersey RMANJ,5,place horrible,Clinic
4952,4953, You are truly a number,Reproductive Medicine Associates of New Jersey RMANJ,5,truly number,Advice
4953,4954," They are so concerned about patient care that some ""nurse"" you don't even know leaves you messages that both your tubes are blocked",Reproductive Medicine Associates of New Jersey RMANJ,5,concern patient care nurse not even know leaf message tube block,Advice
4954,4955,now that's great bedside manner,Reproductive Medicine Associates of New Jersey RMANJ,5,great bedside manner,Advice
4955,4956," Do not, do not use them",Reproductive Medicine Associates of New Jersey RMANJ,5,not not use,Protocols
4956,4957, They will only do what's necessary so that you spend the most money with them,Reproductive Medicine Associates of New Jersey RMANJ,5,necessary spend money,Advice
4957,4958, They will cut you up so much so that IVF is your only option,Reproductive Medicine Associates of New Jersey RMANJ,5,cut much ivf option,Protocols
4958,4959, They are butchers,Reproductive Medicine Associates of New Jersey RMANJ,5,butcher,Clinic
4959,4960, Do not use these people,Reproductive Medicine Associates of New Jersey RMANJ,5,not use people,Advice
4960,4961,and don't be fooled,Reproductive Medicine Associates of New Jersey RMANJ,5,not fool,Advice
4961,4962," You may have an appointment or two close to home, but for the important stuff like egg retrieval, etc",Reproductive Medicine Associates of New Jersey RMANJ,5,may appointment two close home important stuff like egg retrieval etc,Clinic
4962,4963,you'll have to face going up and down deadly 287 early in the morning to wait for hours,Reproductive Medicine Associates of New Jersey RMANJ,5,shall face going deadly 287 early morning wait hours,Clinic
4963,4964, Do not do it to yourself and your spouse,Reproductive Medicine Associates of New Jersey RMANJ,5,not spouse,Advice
4964,4965, Find someplace where they treat you like a human and not a lab rat,Reproductive Medicine Associates of New Jersey RMANJ,5,find someplace treat like human not lab rat,Clinic
4965,4966,We cannot begin to thank Dr Forman for the gift he brought to our lives,Reproductive Medicine Associates of New Jersey RMANJ,5,cannot begin thank dr forman gift bring life,Doctor
4966,4967," Like most of the patients we were already very frustrated, and quite hopeless when we first walked into RMA office in Morristown",Reproductive Medicine Associates of New Jersey RMANJ,5,like patient already frustrate quite hopeless first walk rma office morristown,Clinic
4967,4968, Suffering multiple miscarriages is very difficult for any couple,Reproductive Medicine Associates of New Jersey RMANJ,5,suffering multiple miscarriage difficult couple,Doctor
4968,4969, Going to our first meeting was a big step,Reproductive Medicine Associates of New Jersey RMANJ,5,going first meeting big step,Clinic
4969,4970," From our first discussion, Dr Forman educated us on all of the risk factors that we faced and helped us weigh the best way to achieve parenthood",Reproductive Medicine Associates of New Jersey RMANJ,5,first discussion dr forman educate us risk factor face help us weigh best way achieve parenthood,Protocols
4970,4971," His calm and confident demeanor helped us understand that, although nothing was guaranteed, we were also not alone",Reproductive Medicine Associates of New Jersey RMANJ,5,calm confident demeanor help us understand although nothing guarantee also not alone,Doctor
4971,4972," The staff at RMA, from the wonderful team of nurses to Sonia (will always have a spot in our hearts) at the front desk, were always so encouraging every step of the way",Reproductive Medicine Associates of New Jersey RMANJ,5,staff rma wonderful team nurse sonia always spot hearts front desk always encourage every step way,Clinic
4972,4973, It made us feel like everyone was in our corner and pulling for a positive outcome,Reproductive Medicine Associates of New Jersey RMANJ,5,make us feel like everyone corner pulling positive outcome,Clinic
4973,4974, Unlike the lucky couples that were successful the first try we had a few more stumbles,Reproductive Medicine Associates of New Jersey RMANJ,5,unlike lucky couple successful first try stumble,Protocols
4974,4975, It got even more difficult watching multiple new classes of hopeful parents in the waiting rooms with us,Reproductive Medicine Associates of New Jersey RMANJ,5,get even difficult watching multiple new class hopeful parent waiting rooms us,Clinic
4975,4976,  Dr Forman and the staff were there again to inform us of our best options to succeed and help us continue on,Reproductive Medicine Associates of New Jersey RMANJ,5,dr forman staff inform us best option succeed help us continue,Doctor
4976,4977," Because of the commitment to us, on February 1, 2016 we welcomed our little miracle into this world, our precious daughter",Reproductive Medicine Associates of New Jersey RMANJ,5,commitment us february 1 2016 welcome little miracle world precious daughter,Doctor
4977,4978, We are both so much in love with our little girl that has changed our lives forever,Reproductive Medicine Associates of New Jersey RMANJ,5,much love little girl change life forever,Nurse
4978,4979," All of the hardship, the emotions, and the sacrifice that felt like they would never end are now replaced by laughter, hugs, kisses, and the love of our little girl",Reproductive Medicine Associates of New Jersey RMANJ,5,hardship emotion sacrifice felt like would never end replace laughter hug kiss love little girl,Clinic
4979,4980," We wanted to thank the entire RMA staff, your team of doctors, and especially Dr Forman for making our dream come true",Reproductive Medicine Associates of New Jersey RMANJ,5,want thank entire rma staff team doctor especially dr forman making dream come true,Doctor
4980,4981,My experience with RMA was a very good one,Reproductive Medicine Associates of New Jersey RMANJ,5,experience rma good one,Doctor
4981,4982," Like any big office running a large complex operation, they have a system to get things running smoothly and you, as a patient, are part of the system",Reproductive Medicine Associates of New Jersey RMANJ,5,like big office running large complex operation system get things running smoothly patient part system,Clinic
4982,4983, There are many people there going through the same troubles as you,Reproductive Medicine Associates of New Jersey RMANJ,5,many people going trouble,Clinic
4983,4984," However, I have read some reviews that seem very disturbing to me",Reproductive Medicine Associates of New Jersey RMANJ,5,however read review seem disturb,Advice
4984,4985," And I believe it all comes down to the following: If you feel more comfortable with your doctor calling you and interacting only with you at most of your appointments through your ivf journey, then you need a smaller fertility office",Reproductive Medicine Associates of New Jersey RMANJ,5,believe come following : feel comfortable doctor calling interact appointment ivf journey need smaller fertility office,Advice
4985,4986, RMA is simply too big,Reproductive Medicine Associates of New Jersey RMANJ,5,rma simply big,Clinic
4986,4987," But because of this very reason, you have an assigned nurse that follows you case, calls you almost every other days, a computerized system that gives everyone involved instant access to detailed records, and several doctors putting their brains together to discuss your case",Reproductive Medicine Associates of New Jersey RMANJ,5,reason assign nurse follow case call almost every days computerize system give everyone involve instant access detail record several doctor putting brain together discus case,Clinic
4987,4988," They have the resources, and the results to prove that they have indeed helped a lot of people",Reproductive Medicine Associates of New Jersey RMANJ,5,resource result prove indeed help lot people,Clinic
4988,4989, I went to RMA of Englewood a few times but decided to go to RMA of West Orange instead for most of my monitoring,Reproductive Medicine Associates of New Jersey RMANJ,5,go rma englewood times decide go rma west orange instead monitoring,Protocols
4989,4990,"  Personally, I preferred the nurses at West Orange",Reproductive Medicine Associates of New Jersey RMANJ,5,personally prefer nurse west orange,Advice
4990,4991," In terms of doctors, I dealt with a few of them and I clicked with some of them better than with others, especially Marcy Maguire, my doctor",Reproductive Medicine Associates of New Jersey RMANJ,5,terms doctor deal click better others especially marcy maguire doctor,Advice
4991,4992," However, for me, all the doctors I dealt with were extremely focused on their jobs, and on what they were doing",Reproductive Medicine Associates of New Jersey RMANJ,5,however doctor deal extremely focus job,Clinic
4992,4993," Some nurses are sweeter than others, some are more experienced in dealing with human emotions during this difficult process some of us have to go through",Reproductive Medicine Associates of New Jersey RMANJ,5,nurse sweet others experience dealing human emotion difficult process us go,Clinic
4993,4994," I can tell you one thing, I got pregnant on my first try at IVF with RMA",Reproductive Medicine Associates of New Jersey RMANJ,5,tell one thing get pregnant first try ivf rma,Protocols
4994,4995, I have a beautiful healthy daughter who is soon turning 3 years old,Reproductive Medicine Associates of New Jersey RMANJ,5,beautiful healthy daughter soon turning 3 years old,Advice
4995,4996, I went back to RMA to try to have a second baby and this time it simply did not work,Reproductive Medicine Associates of New Jersey RMANJ,5,go back rma try second baby time simply not work,Clinic
4996,4997, The first time I did have to pay because my crappy insurance got away with not having to cover me,Reproductive Medicine Associates of New Jersey RMANJ,5,first time pay crappy insurance get away not cover,Cost
4997,4998," The second time, I did have to pay my $50 copay during some of my monitoring visits, but it is not RMA who sets those fees",Reproductive Medicine Associates of New Jersey RMANJ,5,second time pay $ 50 copay monitoring visit not rma set fee,Cost
4998,4999, It is my insurance company,Reproductive Medicine Associates of New Jersey RMANJ,5,insurance company,Cost
4999,5000, The insurance i have now did cover the cost of my second transfer,Reproductive Medicine Associates of New Jersey RMANJ,5,insurance cover cost second transfer,Cost
5000,5001, I will say this,Reproductive Medicine Associates of New Jersey RMANJ,5,say,Protocols
5001,5002, RMA is a reputable business,Reproductive Medicine Associates of New Jersey RMANJ,5,rma reputable business,Clinic
5002,5003, They do care,Reproductive Medicine Associates of New Jersey RMANJ,5,care,Cost
5003,5004, They do a great job for many,Reproductive Medicine Associates of New Jersey RMANJ,5,great job many,Nurse
5004,5005, They have a philosophy and they stick with it,Reproductive Medicine Associates of New Jersey RMANJ,5,philosophy stick,Protocols
5005,5006, They don't like to do multiple embryos unless it is necessary,Reproductive Medicine Associates of New Jersey RMANJ,5,not like multiple embryo unless necessary,Protocols
5006,5007," The customize your treatment according to your blood work, your health status, and they carefully assess your emotional state, and your expectations",Reproductive Medicine Associates of New Jersey RMANJ,5,customize treatment accord blood work health status carefully ass emotional state expectation,Advice
5007,5008, They are there to help us conceive,Reproductive Medicine Associates of New Jersey RMANJ,5,help us conceive,Clinic
5008,5009, And they certainly try to do a good job for all,Reproductive Medicine Associates of New Jersey RMANJ,5,certainly try good job,Advice
5009,5010," However, it is a difficult thing to tell some of us things we are sometimes not prepared to hear",Reproductive Medicine Associates of New Jersey RMANJ,5,however difficult thing tell us things sometimes not prepare hear,Advice
5010,5011, And some nurses and doctors are better than others at relaying messages over the phone about lab results that are sadly negative,Reproductive Medicine Associates of New Jersey RMANJ,5,nurse doctor better others relay message phone lab result sadly negative,Clinic
5011,5012," I had a weekend nurse told me how my beta markers were negative and while I was trying to get a grasp of this terrible news, she was telling me I still needed to get back for one more blood test",Reproductive Medicine Associates of New Jersey RMANJ,5,weekend nurse tell beta marker negative try get grasp terrible news telling still need get back one blood test,Nurse
5012,5013," But I literally could not hear a word she was saying and she then told me to find the number of the pharmacy I needed to go to get more Endometrium, which I still needed for two more days, and had ran out of",Reproductive Medicine Associates of New Jersey RMANJ,5,literally could not hear word saying tell find number pharmacy need go get endometrium still need two days run,Nurse
5013,5014," I was a wreck and she seem to feel this was the right moment to send me off to find some number to some pharmacy, etc etc",Reproductive Medicine Associates of New Jersey RMANJ,5,wreck seem feel right moment send find number pharmacy etc etc,Clinic
5014,5015," But this was not the general experience with RMA, these were isolated experiences",Reproductive Medicine Associates of New Jersey RMANJ,5,not general experience rma isolate experience,Advice
5015,5016, Some nurses express empathy better than others,Reproductive Medicine Associates of New Jersey RMANJ,5,nurse express empathy better others,Clinic
5016,5017," Some doctors walk in and are all focused on your transfer and don't really smile, and some treat you very attentively and are very sweet",Reproductive Medicine Associates of New Jersey RMANJ,5,doctor walk focus transfer not really smile treat attentively sweet,Clinic
5017,5018," Personally,  I have learned that us the patients, the doctors, and the nurses all deal with this process differently and you can not be all tuned in with each other at all times",Reproductive Medicine Associates of New Jersey RMANJ,5,personally learn us patient doctor nurse deal process differently not tune times,Advice
5018,5019, What matters is that they do a good job,Reproductive Medicine Associates of New Jersey RMANJ,5,matter good job,Advice
5019,5020," Can they improve I'm some aspects, of course",Reproductive Medicine Associates of New Jersey RMANJ,5,improve ' aspect course,Advice
5020,5021, But how you can control every staff member's reaction and way of communicating at all times any facility is a bit tricky,Reproductive Medicine Associates of New Jersey RMANJ,5,control every staff member ' reaction way communicating times facility bit tricky,Clinic
5021,5022, They have managed to streamline this ivf process in a way that provides the best results for the biggest number of people,Reproductive Medicine Associates of New Jersey RMANJ,5,manage streamline ivf process way provide best result big number people,Clinic
5022,5023, I will go try ivf one more time with RMA,Reproductive Medicine Associates of New Jersey RMANJ,5,go try ivf one time rma,Advice
5023,5024," I would tell every patient the following, for me the worst part to control through this journey was my emotions, my anxiety, and my stress",Reproductive Medicine Associates of New Jersey RMANJ,5,would tell every patient following worst part control journey emotion anxiety stress,Clinic
5024,5025," It was mostly me, my behavior and my expectations from them and with how I was feeling about my own situation at any given time through out any given day, not them as much as my need to do my part and calm down under this stressful situation of having trouble conceiving",Reproductive Medicine Associates of New Jersey RMANJ,5,mostly behavior expectation feeling situation given time given day not much need part calm stressful situation trouble conceive,Doctor
5025,5026,"To make a VERY long story short, do yourself a favor and avoid RMA (specifically the West Orange office) at all costs",Reproductive Medicine Associates of New Jersey RMANJ,5,make long story short favor avoid rma specifically west orange office costs,Clinic
