,Unnamed: 0,Clinic_name,Ratings,Reviews,Num_Rating
400,400,Sher Institute For Reproductive Medicine,1 star rating,"I have thought long and hard about writing this review, but I feel like other people who are about to start the ivf journey should absolutely be aware of the issues I experienced. Also, for the record, I got pregnant at SHER, so I am not bitter. I think it is awful to dismiss other reviews for this reason. The first, but perhaps not the biggest, problem is that clinic is extremely disorganized. When you find out that they have ordered the wrong medication (occasionally at great expense) on the day that you are supposed to be starting treatment, the stress that is added to the entire experience is exponential, because then it is up to you to run around town to find a specialty pharmacy that has the meds in stock, some of which are further constrained by national shortages. The problem here is that the nurse practitioners are made to double up as administrative co-ordinators, a nurse should support the medical process and a co-ordinator should guide you through the process. Having now experienced a clinic where the co-ordinators support the nurses, it is a far more effective system and creates a much more supportive culture. Every time something went wrong, which was pretty much weekly, no one took responsibility, never mind that no one apologized and the next time I went in everyone looked more and more terrified and harried, but because taking responsibility was for some reason impossible, it meant that no one would offer to help fix the problem. It was very obvious that the staff below the Dr level were not getting the support they needed. Another huge problem with this clinic is that for the first embryo transfer they took far too long to transfer the embryo into my body. The embryo should not be outside of storage or the body for more than a few seconds, 30 seconds is a long time for this process, and for my first transfer it took a few minutes. This was because they were were understaffed and using a less experienced sonogram operator. They admitted to me that the operator was less experienced and that they were understaffed because of Thanksgiving. I understand that Thanksgiving is a holiday, but in most cases the Dr is in charge of managing your cycle, so they could prevent this via closer management or better staffing. As a patient we go through an awful lot to get a viable egg. We started with 11 and ended up with 3, so losing 1 through carelessness is pretty epic. The final issue I will share with you is that they told me that the genetic sequencing of the embryo is a waste of money. I have since found out that not only is this not true but that if an egg is genetically determined to be a good egg, a woman in her 40s is almost as likely to get pregnant as a woman in her 20s. The older you get the less good eggs you have. I don't know why they missled us? IVF is split into 2 halves, egg retrieval (out of you to be fertilized) and then the fertilized egg is transferred back into you. The egg retrieval is reasonably easy, 2 weeks of tiny under the skin injections, but the transfer is far more intense with months of bigger injections into the muscle. Perhaps because if we had determined that more eggs were not viable they would not have been able to charge us for as many transfers and they would have made less money?My advice is to find a clinic that has not been bought as a commercial enterprise and is not run as a business. Good luck.",1
401,401,Sher Institute For Reproductive Medicine,1 star rating,"I hate doctors do whatever tests or extra stuffs without asking the patients to make some extra money. Like they think patients don't know anything. And that's what Dr. O'Shaughnessy doing. I booked this place because I had some emergency issue about my health and it was the only place was available near my work. I wasn't there for any pregnancy issues, and I made myself clear to the doctor why I am there. After the short consultation with the doctor, they did the blood test. So I obviously thought it was for my health issue. However, next time I realized they did a genetic test through other company, about if my babies are going to have any genetic issues. I never asked for it or knew the blood test was for that. Plus, I wasn't there for pregnancy!! Now this genetic testing company asks $1000 for this test. For something I never asked for. I am not only very mad about this rip-off situation, but also worried about the time that I will waste to make this thing correct. Because this institute system is really slow and not organized. The receptionists are rude and never pick up the phone. Wish me good luck.",1
402,402,Sher Institute For Reproductive Medicine,2 star rating,"The two stars are because I have a beautiful daughter that wouldn't have been possible without the help of IVF. That said I know we would have had the same luck with any clinic. I was overstimulated and there for had fluid in my uterus. (Caused by them) and then was told instead of doing a fresh transfer I should wait a few cycles and do a frozen transfer. (which would be another $5000 and the money shouldn't be my deciding factor) I said I believed in my body and why wouldn't we try the transfer because there was a possibility it would work. Then was told well actually I'm going to be out of town on your transfer day... so was it my body or their convenience. I did the fresh transfer with another dr and the fluid was no longer present. (It took) Sher is a nightmare. The staff is rude and unhelpful. Their scheduling system was a joke. The thing that gets me most upset is the lack organization with their billing. I was overcharged and when I pointed out that they had over charged me their response was ""oh did you not want us to charge that?"" Yes of course please take more money after the thousands of dollars we are already giving you. What kinda response is that?! Then I was told the overcharge would be kept on file for future charges. So I went in for the following visit and was asked to pay more money. I said is there a balance on the account. They didn't even care to check or notice.Then I received a check in the mail with an arbitrary amount as a ""refund"" for being overcharged. The numbers didn't even match.Then I got a bill for charges that would have been covered by the overpayment. Completely clueless. Then to top it all off they just decided to start charging more money out of the blue for our embryo storage. No notification that things were changing just a bill saying we owe them more money for something we set up a monthly autopay for. And back payments for an amount that doesn't even add up. Be careful.  They are crooks. They completely take advantage of the vulnerability in people who just want to be parents.",2
403,403,Sher Institute For Reproductive Medicine,5 star rating,"I'm cuddling with my baby thanks to the efforts of the staff at Sher- especially Dr Wang and Raifa Zody, the embryologist. I've never had doctors fight so hard for me before. Dr Wang is personable, explains everything fully, and even emails! I was never just a number. It was amazing to be able to discuss questions and concerns with my actual doctor outside of appointments.  I saw a doctor at LIJ first, and would leave in tears after how he treated us. Dr Wang was the complete opposite.I've never had any issues with billing. When certain medications wouldn't be covered by my insurance, they worked to see if there was an alternative that would be.If you look at Vitals or one of the websites that's known for rating doctors, rather than restaurants, you'll see that Sher has phenomenal reviews, which they've very much earned.",5
404,404,Sher Institute For Reproductive Medicine,5 star rating,"Every staff I met at Sher from the first visit was very welcoming, friendly and made me feel comfortable. They made me feel comfortable and was very positive with the process I was about to start. I saw Dr. Tortoriello, He listened to me and gave me options that I could choose from based​ on my situation. Dr. T is an absolutely perfect, kind and humble person. With his great work, I had a successful IVF procedure. I am super excited, and I am recommending Sher Institute to anyone struggling to have a baby.",5
405,405,Sher Institute For Reproductive Medicine,4 star rating,I love Dr. T. He is simply the best. My baby is almost one year old. I did two IUIs and one timed intercourse with injectable cycle. TI worked for me. Dr. T was quick to reply my emails even on Sunday. I agree with the negative review on this page. Lady on the front desk is rude. She messed up with my IUI timing. Then gave me lecture that how my egg will wait for 24 hours after ovulation so they can slide my appointment of IUI. Everyone knows that IUI is time critical. She also told me that ivf patients are priority for egg retrieval and my egg can wait. I do not need medical advice from front desk woman. I was so disappointed that I tried timed intercourse and it worked. I hope that they replace her with someone nice. Rest of the staff was wonderful specially the nurse Jackie P.,4
406,406,Sher Institute For Reproductive Medicine,1 star rating,"RUN like your pants are on fire!!! Stunningly unprofessional. After several failed attempts at another clinic, I found out I had immune issues. SHER knew this and recommended a protocol, which I followed to a T. Not only would it not have worked, but they aborted a procedure MID-TREATMENT (yes, during the procedure itself), because an independently contractor doctor was impatient, running late, and in a hurry. This wasted my whole cycle. Then, they sent me outrageous bills for he procedure that never happened! You can't make this stuff up...  Outrageous, and the insurance company and I are still fighting it. Dr. Dicken, a staff doctor, seemed nice, but was also clueless for a ""specialist"" Her suggested, cookie-cutter protocol wouldn't have worked for us. When I moved to another clinic, they were willing and able to work with an immunology clinic in CA, where I shipped my blood regularly. Treatments were chosen based on their findings and now we have our son.",1
407,407,Sher Institute For Reproductive Medicine,5 star rating,"Dr.Tortoriello made me pregnant!! I had developed Asherman syndrome after I lost my identical twin girls at 17 weeks of my pregnancy, and I had three uterus surgeries to remove my scar tissue. Because of my uterus condition, I was told to give up getting pregnant by many doctors at NYU and CHR. After two years of trying, my husband and I almost gave up to have a baby, but we wanted to try once more at Sher with Dr. Tortoriello, and miracle happened!! AMAZING!! I got pregnant. Different protocol and medications worked, and also, Dr. Tortoriello was very kind and cared about his patients very much. I am at 11 weeks of my pregnancy and still have long way to go, but I am very happy and appreciate Sher and Dr. Tortoriello. Thank you so much!!",5
408,408,Sher Institute For Reproductive Medicine,5 star rating,"After 5 long years trying to get pregnant.  Dr Tortoriello was successful with me on a first try.  I had done several yrs of acupuncture, herbs and nothing before I came to Sher. I also tried north shore in manhasset and after a surgery, 4 iuis and a failed ivf nothing.  They also wanted 50,000 for their donor egg program.  That included no pic of the donor.  I was told the truth by Dr T from the beginning.  He gives the raw facts whether you want to hear it or not.  That was the only way i opened up tp other possibilites.  I feel he was competent and I never had to worryHe knows what he's doing I would never go to another doctor",5
409,409,Sher Institute For Reproductive Medicine,5 star rating,"I came to Sher after a frustrating experience at another ""monster"" clinic, the kind that makes you feel like a number and not a patient. My first experience at Sher was completely different. Dr. O'Shaughnessy was thorough, patient and kind throughout the entire process. She answered emails quickly (and I sent lots). She is a compassionate provider and up on the latest techniques. My first round of IVF ended in a chemical pregnancy after which the doctor came up with a new strategy that made all the difference.The staff at Sher is informative and supportive. Jessica, the office manager, took a good hour to go through the financial options. The front desk staff were responsive and the nursing staff were consistently kind and personable. I saw the same doctor at almost every visit (unless it was a weekend or she was on vacation). Dr. O'Shaughnessy even came in on her weekend off to do my egg retrieval. My experience here was fantastic. If you are looking for a fertility clinic I strongly recommend you interview them.",5
410,410,Sher Institute For Reproductive Medicine,1 star rating,"I should have written this a long time ago. I now have a beautiful seven month old son, which I conceived by going to Cornell. I had fibroids and Sher doctors were insisting that I have to have a surgery. I did two rounds of unsuccessful IVF (two rounds of retrieval and two rounds of transfers). I had enough eggs and that was not a problem. I even scheduled my surgery to remove fibroids but decided to get other opinions. I went to NYU and Cornell and both doctors told me that they do not see any reason that the fibroids are causing infertility. I realize that medical opinions may vary among experts, but insisting so much that someone goes through surgery without backing up your claim is something else. When I switched to Cornell, I realized that much higher standards exist. The doctor even changed the dosage of the meds after each visit sometimes changing them a tiny bit here and there. At Sher, they rarely changed the dosage and they were less meticulous about timing, weekly tests, etc. They were pretty sloppy. I got pregnant with the first attempt at Cornel and with transferring only ONE embryo. At Sher, the first round they transferred  one embryo and the second round two embryos. So 1/1 at Cornell and 0/3 at Sher. I am the same person with the same eggs and same husband and the same fibroids. I advise you to stay away. I wasted more that a year at Sher with no results and I am so sorry about it. Mostly because my dad died and I would have wanted him to meet my son. I am also really unhappy with their manners. After I was devastated the second time it did not work, I emailed Dr. Dicken, she responded with one line and repeated that I need to have surgery to remove my fibroids. I emailed her back with a couple questions and she never replied back. I then called to talk to her and she never called me back. At Cornell, my doctor called me on a Sunday afternoon before my transfer (while walking his own kid to a birthday party). He said that he proposes we only transfer one embryo (we had talked about transferring two) and that there are risks associated with carrying twins at my age, etc. This is to say just to say how much he cared. I am forever grateful to him. Sher Institute gives me nightmares.",1
411,411,Sher Institute For Reproductive Medicine,5 star rating,"Oh yeah, and it worked. We brought home our son the other day and he's healthy and perfect.",5
412,412,Sher Institute For Reproductive Medicine,5 star rating,"I loved working with Dr. Dicken. She was patient, kind, and always available to answer all of my questions. We went through a process of trial and error figuring out which treatment was best for me and ultimately I got pregnant. My daughter was born a couple of weeks ago and I'm so grateful to have found Dr. Dicken. The staff at Sher always made me feel at home which is helpful when it feels like you live there! They always had appointments first thing in the morning and I was often in and out within 15 minutes. Fertility treatment can be stressful but I always felt like I was in good hands with Sher and I recommend them to anyone in a similar situation.",5
413,413,Sher Institute For Reproductive Medicine,5 star rating,"The review below took the words out of my mouth...I was also at another clinic before this one.  They treated me and all the other patients as farm animals.  No one listened to me, looked me in the eyes or cared.  I was 1 of a million other patients.  I was passed around between 7 or so doctors.  Every time I had to have surgery I cried on the table- not because I was scared, it was because everyone was so callous and cold.  Sher and Dr. Dicken and her staff are *complete* opposites.  Dr. Dicken will sit with you for however long you want to listen to your concerns and questions.  She is caring, down to earth and smart.  She does not sugarcoat anything and is straight with you.  She is just a really good person.  Plus, one of the best parts is that you can email her your questions and she replies promptly. The nurses are also exceptional. They care, smile at you and know you by name!  I cannot put into words how amazing it feels to be at a place where everyone is genuinely nice and cares about you.  Not only is the staff remarkable, but from an operational aspect, Sher also kick-a**. I have never had a scheduling issue and the staff in charge of insurance matters is extremely informative, competent and easy to work with.Lastly, their surgery center is really nice.  You have an individual room to recover!  (At my other clinic you recovered right next to the other women who had surgery, with the only divider being a sheet.)If you are starting your fertility journey, please start with Sher.  This is an emotionally taxing enough endeavor- do yourself a favor and start with a clinic that cares about you.",5
414,414,Sher Institute For Reproductive Medicine,5 star rating,"It is my honor to write this review on Dr. Tortoriello (Dr. T), who treated me with great knowledge and professional care. We are joyful in my pregnancy the birth of our daughter this October and we are really glad to be treated by Dr. T. I went to Dr. T when I was 38 after many rounds of IUI and two IVF with another clinic. We had really hard time attending the other factory-like clinic--dealing with multiple doctors, waiting in long lines and facing with a big stack of bills. The meeting with the primary doctor was usually very cold and brief and I could feel that she was exhausted and was ready to dismiss me as fast as possible. My husband and I were ready to give up after 3 years over there. But we finally made up minds to search for another doctor and take the last IVF chance.After two months on the waiting list, we got our appointment with Dr. T. And all those online reviews are telling the consistent story. He is the person I can trust. He is compassionate and objective at the same time. He is not a magic maker but he is the best possible doctor you could work with as a man. He won't give up if you don't but he also gives you alterative options and make sure that you are comfortable with your choices. I believe his biggest goal is to make women fulfill their dreams of becoming a mother. And with that goal, he stands out from his peers.",5
415,415,Sher Institute For Reproductive Medicine,2 star rating,"I came to SIRM after a frustrating experience at another clinic. My first appointment with Dr. Dicken went well, and I decided to continue my treatments with her. I was very happy to find out that she communicates via email which is something that in this day and age all doctors should be doing. My case was not easy for her, and she tried her best to adjust my protocol but that is all she could do. I have never received a well formulated answer from her for the reasons of my multiple failures (I do get pregnant easily though, but always miscarry). I had to be very proactive and be involved in every single step and know every single detail to make sure that I am being treated properly.",2
416,416,Sher Institute For Reproductive Medicine,5 star rating,"I wish I had found Sher first. My husband and I had a wonderful experience with everyone there and highly recommend this practice. I had previously been to another clinic where I felt like part of a herd being shuffled in and out with no personalized care.Sher was the total opposite, from Yochana at the front desk to the office manager Jessica; but most importantly Dr. O'Shaughnessy and her team.Dr. O is a kind and warm person with an appropriate level of firmness and humor in her approach. She explained things thoroughly and always assured that I was comfortable with each step. All of the nurses and clinical staff were great too, especially Voula who went absolutely above and beyond when we ran into a hiccup in our cycle. Every piece of advice from the Sher team was perfect, especially their urologist recommendation, Dr. David Kaufman. Thanks to Dr. O and the whole team at Sher we are expecting our first child, and I truly believe that this would not have happened if we stayed at the other clinic.",5
417,417,Sher Institute For Reproductive Medicine,1 star rating,"Run don't walk away from this place. I would give it negative stars if I could. It's taken me years to write this review because it was such a horrendous experience. I was told later by multiple Doctors that the fertility Dr should never have taken my money because I could not hold a pregnancy with my fibroids. I would need to have them removed before in-vitro.  The doctor and nurses gave me such bad and insufficient information and wouldn't take any responsibility for it. It was a mess. Even trying to get my medical records was gigantic ordeal.  They are the worst. In the end, I had my fibroids removed and got pregnant with New Hope Fertility. Night and day. Please don't waste your time and money with SHER.",1
418,418,Sher Institute For Reproductive Medicine,4 star rating,"Let me start off by saying I love my doctor, Dr Althea O'Shaughnessy she has been great through the process already and that is why I am giving a 4 star rating. HOWEVER, I have to agree with the other reviewers about the office staff and the rudeness and lack of follow up. Because of the way my cycle fell I had to make an appt for Monday morning. They couldn't confirm me when I called Friday but told me I would get a call Sunday. Never happened and it slipped my mind to follow up. So I arrived for 8 am just in case I had an early appt like requested. Thank goodness I did, my appt was for 8:30 am. When I called to make my next appointment, the receptionist asked me when I would like to come in I said first available please, ""Ma'am what time do you want to come in?"" The tone was so rude, I replied ""8 am or 8:30?"" Again she didn't give me a time just told me they would call and confirm the time. If you can't give me a time and you know your first available appointment is at 8 am why ask me for a specific time?!??! Like I said I keep going back for my doctor and my nurse, Annie Chan, but the rest of the staff be warned.",4
419,419,Sher Institute For Reproductive Medicine,1 star rating,"By far the worst experience I have had with a doctor's office. The Manhattan location is the rudest by far. After a procedure I was told they would be back in 10 minutes to help me down from the table. No one ever came back and I had to climb down. Be mindful of billing. I had fraudulent charges for check fees on dates where checks were never sent. Also make sure you get a copy of EVERYTHING you sign. The Westchester location had a staff member attempt to put my signature on an insurance form. When I showed up at the Manhattan location they tried to get me to resign the form that had the fraudulent signature. When I refused, they said you've already signed it and showed me the signature that someone else had put on an insurance form. I will never go back to this office again. Would give no stars but that is not an option.",1
420,420,Sher Institute For Reproductive Medicine,4 star rating,"I don't have anything bad to say about this place. But I DO have two pieces of advice.1 - Ask questions.  Ask more questions.  About anything. People in the office have been really helpful.  Sher likes to email forms instead of handing them to you in the office.  When you see these forms in your email, you might have questions, or the forms might be incomplete.  Go ahead and email your questions back. Or, call.  There is a lot of paperwork.  Its okay to do this.2 - No matter what they tell you, never wait for them to call you with an appointment time.  YOU HAVE TO CALL.  Let me say that again.  YOU have to call THEM.  For those who don't know, SHER doesnt have 'cattle calls' like many other clinics do.  Instead, they assign appointment times the afternoon before the day you're supposed to go in to the office.  In therory they will call you by 5pm and tell you what time to be in the office the next day.  I have never, not once, ever received a call telling me my appointment time.  Not once.  I even totally missed an appointment this way because I waited, and no one called.  I don't know what the deal is because they have called me about other matters.  I learned to call between 4 and 5pm to confirm my appointment time.  Seriously, if you havent heard anything from Sher about your upcoming appointment time by 4:45 - pick up your phone AND CALL!",4
421,421,Sher Institute For Reproductive Medicine,1 star rating,"My partner and I had a really substandard experience with this office. Unclear and erroneous information (often errors in medication and instructions, no clarity about billing; 23 page invoice and unable/unwilling to answer questions about it). Miscommunication with the lab caused a months' delay and the office staff was untruthful about this until pressed. Scheduling with wrong doctors, wrong medications indicated on treatment schedule, incorrect information on dosing caused lost time at work to find alternative sources.We are not medical experts, but the constant stream  of small errors gave us little confidence in the process or the personnel.We have nothing bad to say about the doctor, only everything and everyone around her.As you may imagine we were unsuccessful in our attempts to get pregnant. We wish you better luck.",1
422,422,Sher Institute For Reproductive Medicine,1 star rating,"I just want to say, I am not the kind of person who writes negative reviews.  I just don't care enough to do it.  But this is worth writing.  Coming to SHER for my IVF was a mistake.  I did not feel like I was well taken care of.  Appointments felt rushed, Dr. Tortoriello who was my doctor didn't ask if I had any questions-ever-, and didn't really connect on a human level a whole lot.  IVF is a tough process to go through, and I was hoping for a more pleasant, cared for, connected experience.  Bushra, the nurse, who showed me how to use the injections buzzed through the instructions like she had to be elsewhere, I felt so rushed and felt like such a number not a human.  After my transfer, I was given NO instructions.  I had to email the doctor and he said, no one talked to you after?  No.  No one was there to see me out, to give me some instructions, I left feeling very confused and hoped that someone would contact me later.  Nothing.  This was absolutely a horrible way to treat a patient who paid good money for this procedure and now who is walking out the door having had the transfer only to feel like they were 'done' with me.  Unfortunately, I had a chemical pregnancy and was not able to keep the pregnancy.  There was no followup from the doctor, not one word.  The nurse who called me to give me the bad news said he would follow up, and probably take another blood test etc.  but they have ostensibly dropped all further 'care' now that they have my money.  I am exceptionally disappointed that I chose SHER and I will let everyone I know about my experience.",1
423,423,Sher Institute For Reproductive Medicine,5 star rating,"Dr. O is simply the best. She is warm and professional and her expertise helped us conceive our little miracle. The doctor's office is run like a well-oiled machine, but with good bedside manner. Office hours are the most flexible I've ever seen, I never had to wait more than a minute upon arrival to be seen, often I'd even arrive early and would be out before my scheduled appointment time. The office staff were also incredibly helpful and caring. I highly recommend Sher and specifically under Dr. O'Shaughnessy for any and all fertility needs. She made a very stressful process with high emotions something that was optimistic and manageable.",5
424,424,Sher Institute For Reproductive Medicine,4 star rating,Dr.Dicken is my favorite doctor at SIRM NYC.  She has a great bedside manner and does not try to apply cookie cutter protocols. She thinks outside the box and will go the extra mile. I recently had a hysteroscopy performed by Dr.Dicken and my uterus looks so much better after she removed all of the scar tissue. I am grateful to have her help me through this journey and I would highly recommend her for IVF and fertility issues.,4
425,425,Sher Institute For Reproductive Medicine,2 star rating,"Dr. Tortoriello does not really try to find a cause why you are infertile. He suggests right away the IVF and assumes various scenarios without any analysis. I was not impressed as I was looking for much thorough doctors since we were young and healthy couple trying to conceive after already unsuccessful IVF. I went to Cornell thinking they are the best, but we were again not blessed with the baby. New Hope was a winner for me giving me my precious baby girl from the first try.",2
426,426,Sher Institute For Reproductive Medicine,1 star rating,"This facility is not closed, however, I had the WORST experience with it just like the first reviewer. I recommend you to run away from this place. Some of the staff are really rude. Among the worst is its office manager ironically.   Make sure you read the financial plans line by line. If your insurance covers some of the charge, make sure you are not being double charged by the insurance covered portion. You need to book each monitoring appointments with the front desk even though the monitoring is routine and preset.  After you make the appointment, you need to wait for the front desk to call you for appointment confirmation until the day before. Imagine you have daily appointments at the end of the cycle. And BTW, it is not surprising that they don't call you back as promised. You need to chase down the phone line to get a simple straight answer.Dr. Wang is very nice and that is the sole reason I decided to try there. However, I didn't expect to have to deal with so many incompetent staff which could jeopardize the result of an entire cycle.",1
427,427,Sher Institute For Reproductive Medicine,5 star rating,"I truly cannot thank Dr Dicken and the staff of SIRM enough for their hard work and support. After 5 years of fertility treatments, my husband and I welcomed our daughter into the world on 2/7/18. Before working with the team at Sher we had been to two other clinics in 3 years and had subpar experiences at both. I finally consulted with Dr Dicken and went thru 2 egg retrievals and several transfers at SIRM. Although it did take some time for us to find the protocols and treatments that ultimately worked (I have a fairly complicated medical history), I was continually amazed by the dedication Dr Dicken exhibited toward my case. She was there at every turn -- from recommending different tests and treatment options along the way to returning panicked emails promptly to lending a compassionate ear when I needed it most. The nurses and office staff here are also top notch. Highly, highly recommend.",5
428,428,Sher Institute For Reproductive Medicine,5 star rating,"Dr Dickens is an angel!!! I have been ttc for five years.. I had an HSG done and the result was both tubes were blocked.. She insisted I have another done this time with canalization. I literally just cleared my tubes two weeks ago and I found out I was pregnant today!!!! She is an awesome person! I'm soooooo glad I sought her help! She's not just about money, she REALLY CARED!!! She's the best Dr I've EVER had.. Even though it was a short period of time... With her advice.. I'm now PREGNANT =-)",5
429,429,Sher Institute For Reproductive Medicine,5 star rating,"Sher is the best!!! At the age of 36 and after trying for over a year and a half and after 2 IVFs, 1 FET transfer, & 4 IUIs, we finally discovered Dr. Dicken and this clinic. On the second IUI, we got a POSITIVE pregnancy result for the first time ever!!!!! I am only 4 weeks pregnant, but all seems to be going well.  :) Dr. Dicken was on maternity leave for the first IUI, so Dr. T performed the 1st one and Dr. Wang did my second IUI, both were great!!!! Dr. Dicken is amazing, as are Dr. T & Dr. Wang! Dr. Dicken sat with us for over an hour in the initial consultation and revamped my medication regiment to focus on egg quality rather than quantity.  The doctors and nurses are all so warm & make you feel so comfortable. The doctors answer your emails even on the weekends and in the evenings!!  The front staff are great too. We had such a bad experience at RMA. The doctors were so rude & they treated us like cattle! Stay away from RMA!!! Sher institute takes GHI IN NETWORK!!!! We only had to pay a copay for IUI & had we needed to do an IVF, it would have been covered except for $1,500 upfront. We spent over $7k at RMA even though they had claimed to be in network!!! What a waste of $! We had also tried NYC IVF (Dr. Azim) & his Gramercy IVF lab. Dr. Azim was great BUT the lab that he uses (Gramercy IVF) has freezers that ruined our sperm quality which was excellent quality from a sperm bank. This is actually the reason why we ended up having subpar thawed sperm for our first IUI at SHER (b/c it had been stored at Gramercy IVF before being transferred to Sher.) Therefore, stay away from storing specimens at Gramercy IVF. We HIGHLY recommend Sher above all else!!! Thank you SHER!!!!!!!",5
430,430,Sher Institute For Reproductive Medicine,5 star rating,"Sher Fertility and Dr. T are the absolute best. I can't say I was a very complicated case, but even so, my husband and I were always treated as if we were the only patients there. All the receptionists and nurses came to know us by name and were genuinely always happy to help. I never waited for more than 10-15 min to be seen by my dr. Also, the new offices are beautiful! If you are unsure of which clinic in NYC to choose, this next part is for you. I was, too, very unsure and confused. There are so many options but please trust me and make an appt with Dr T. Sher is not a factory like the other clinics (ie Cornell, RMA). I was actually nervous while in the waiting room before my first appt because there weren't hundreds of women waiting. But I've later realized it's because they actually go by appts and honor the appts; you will not be 1 of 10 patients scheduled at 2pm. And, when you have an appt (which you will have a lot of!) you will see YOUR dr. Not just a nurse or whoever is there that day. I saw Dr T for each and every appt (except when I had to go in on one Sunday and he wasn't on call that weekend). I can't explain how comforting it is to know you are seeing the same dr during such an emotional process.  And Dr T...exactly what you are looking for in a Doctor....I only have positive things to say. Not only is he intelligent, but also kind, extremely calm (which is something I needed!), and honest (he tells you how it is, so don't expect sugar coating). You will not feel like 'just another patient'.  He actually cares and will thoroughly go over your history and make sure he treats you appropriately. You will have his attention for as long as you need; he never rushed me out. He is also very responsive via email (replied within couple of hours), which was super helpful for a nervous wreck like me. And, the best part - he was successful with us on our first IVF cycle! I can't recommend Sher and Dr. T and his team enough. You will be in good hands!",5
431,431,Sher Institute For Reproductive Medicine,5 star rating,Dr. Wang is the BEST--he's gotten me successfully pregnant twice. He's amazing.,5
432,432,Sher Institute For Reproductive Medicine,5 star rating,"After seeing other IVF specialists in the city and being told I would likely not have children with my own eggs, I decided to do some more research about who else could help me. I was given Sher Institutes name from a friend and calling them was the best decision ever. Not only did they help me get pregnant, but they made the difficult process so much easier.  Dr Dicken was the most caring, empathetic and approachable doctor I've seen. She empowered me to help make decisions while providing excellent guidance and expertise. She provided so much calmness to me and I couldn't have done it without her.  I would recommend this group to anyone who has been told what I was, or if you are just starting off on your IVF journey. I wish I had known of them sooner!",5
433,433,Sher Institute For Reproductive Medicine,5 star rating,"We came to the Sher institute after failed attempts at Cornell and Columbia clinics. We went through 2 failed IVFs and one IUI and our attempt with Sher institute was our last try covered by our insurance. Dr Tortoriello understood our situation and decided to make it count. He didn't want to just pump large quantities of drugs and getting a large amount of eggs, but he cared more about getting quality eggs. He decided to use a different mixture of drugs that helped us produce quality eggs and he made it count as promised. We couldn't be happier with Dr T and his staff, and can't wait to see our little baby boy in a few more months. Throughout the procedure all the staff was very helpful and responsive to our schedule and concerns and we can't be more grateful for their great service. Unlike our previous experience  in which we felt we were being treated like cattle, over at the Sher institute we felt like everyone there knew our situation and were there to help us make it happen. Definitely, the best fertility clinic out there... Just wish we had gone there in the first place.",5
434,434,Sher Institute For Reproductive Medicine,5 star rating,"My condition was highly unusual, they don't have a name form to as it is very rare.  However, when I approached Dr T to explain this (a problem with signaling from my pituitary that only started when I was 20 yrs old), he had a plan in mind for my treatment and it worked! Throughout the process Dr T was so calm, positive and reassuring. He took my preferences into account and was always flexible with appointments regarding my work schedule. It took three rounds of treatment with IUI and I now have a beautiful healthy baby boy thanks to Dr T and his team!",5
435,435,Sher Institute For Reproductive Medicine,5 star rating,"This facility is absolutely NOT CLOSED and it is first rate. After six years of dealing with, seemingly intractable, infertility and going to five of the most reputable clinics on both the east coast and west coasts, I am now 12 weeks pregnant. Dr. Tortoriello is aces! The RE before him was recommending surrogacy or adoption. I had the sinking sense that he was just trying to get rid of me because I had a complicated fertility profile and he didn't want to mess up his excellent success rates. He was resisting doing an embryo transfer even though we had frozen embryos. When I went to see Dr Tortoriello I immediately felt that I could trust him. His exact words 'You deserve at least one transfer if not more before going to surrogacy'. I got pregnant on my first FET with him. He is one of the most balanced, caring and intelligent doctors I have ever had. You really feel like he is plugged into your case. He remembers your info when you have an appt with him. He answers emails. You know that feeling, when you are sitting across from a doctor and he is giving you these canned answers, like he is reading from a script or has said this to so many people that he is bored of hearing it himself? Dr. T is the exact opposite of that. He is a real person. He doesn't make huge promises (read: sales pitches) but he is more focused on his patients and designing custom protocols for them than any of the other seven doctors I have seen at those five top facilities. The previous poster is in California so perhaps she is confusing this facility with another one. This is the most responsive and caring group of medical professionals I have EVER experienced. When you get off the elevator the receptionists greet you by your first name (the opposite of making you feel like a number, which I felt so many times at other facilities). Over the last six years I have met a lot of women struggling with IF. I have only ever heard them say good things about this facility and Dr. T. Some women gush about him. I am eternally grateful to him not just for getting me pregnant but for creating an atmosphere in which I could relax and trust which I believe helped me be successful.",5
436,436,Sher Institute For Reproductive Medicine,1 star rating,"This office is not closed but is absolutely TERRIBLE in their communication. Medically they are OK but they are rude, unhelpful, and treat you like just another #.",1
437,437,Extend Fertility,5 star rating,"Dr. Guarnaccia (Dr. ""G"") is wonderful. The entire team at extend is just lovely. They made the process so easy. I highly highly recommend this practice. I can't say enough great things about them!",5
438,438,Extend Fertility,5 star rating,"Overall very happy with the Extend Fertility process.  I recently completed an egg freezing cycle with Extend and all went smoothly.  The office is conveniently located, the nurses get you in and out of the appointments fairly quickly (lots of blood tests and ultrasounds!), and both of the doctors I met with (Dr. Klein and Dr. Guarnaccia) were great.  Dr. Klein met with me for the consultation and I was impressed by how much time he spent with me going through the details of the process and answering all my questions. He also made himself available via email throughout the process, and he responded right away any time I emailed him a question.  Extend is very transparent and provides several sheets of take home paperwork answering a lot of common questions, detailing the pricing, etc. They are also known as being a slightly cheaper option than some of the other providers here in NYC.",5
